region_id,matched_legend_id,match_score,symbol_final,symbol_terminal,symbol_html,symbol_latex,symbol_conf,legend_text,legend_color_name,legend_color_rgb,area_px,centroid_x,centroid_y
1741,42,0.9811832795141918,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",12098,5659.844444444445,2750.3777777777777
1742,12,0.8757705324708505,Unknown,Unknown,,Unknown,0.0,,wheat,"[229, 204, 160]",5160,4916.0,2760.098360655738
1743,6,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[157, 200, 32]",8769,3032.6136363636365,2754.6136363636365
1744,7,0.9958306266780417,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",790,177.61111111111111,2748.4444444444443
1745,7,0.98970987379945,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",15594,2240.1451612903224,2776.6290322580644
1746,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",11735,3190.0789473684213,2769.8947368421054
1747,7,0.9968370521679427,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2944,1837.5172413793102,2756.206896551724
1748,1,0.9974100525390397,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",10235,3097.9210526315787,2764.065789473684
1749,7,0.98970987379945,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",15281,568.8909090909091,2757.509090909091
1750,35,0.9818646706521971,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",22053,4676.918918918919,2780.4864864864867
1751,7,0.9902497081093334,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3128,5856.5,2786.846153846154
1752,7,0.9936694553216109,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6887,1141.3291139240507,2761.46835443038
1753,7,0.9923424542752476,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",8501,405.80232558139534,2764.8255813953488
1754,7,0.990920385057656,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",14184,2436.823529411765,2733.735294117647
1755,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",10569,3712.9166666666665,2746.5416666666665
1756,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",3646,3774.0,2722.6666666666665
1757,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",8195,3817.75,2737.5
1758,3,0.982542159112892,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",11764,6265.341772151899,2756.518987341772
1759,7,0.9949346719505106,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10770,1350.3483146067415,2772.4269662921347
1760,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",576,478.5,2774.5
1761,7,0.9923424542752476,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5208,661.375,2785.4583333333335
1762,7,0.9894856039270382,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",747,1607.6818181818182,2785.681818181818
1763,7,0.9938919068183292,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3638,1925.3695652173913,2776.728260869565
1764,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",576,1982.5,2774.5
1765,7,0.989128255324382,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",574,2355.0,2774.5
1766,7,0.990920385057656,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10195,2552.712121212121,2782.712121212121
1767,42,0.929505161401202,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",5601,6176.15306122449,2799.8469387755104
1768,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",4074,347.4157303370786,2794.370786516854
1769,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",4438,2626.03125,2779.6875
1770,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",7934,2729.1525423728813,2763.0
1771,7,0.9943503885754478,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",7070,2028.957894736842,2786.3894736842103
1772,30,0.9972977722058788,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",6991,5781.518072289156,2765.4939759036147
1773,7,0.9939086764446962,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5805,283.625,2780.6875
1774,2,0.9992334577506364,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1639,966.9550561797753,2790.674157303371
1775,42,0.9999695258291346,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",38381,5278.578947368421,2761.315789473684
1776,8,0.992590994165558,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",7487,798.3492063492064,2763.777777777778
1777,1,0.9901758668983348,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",7029,3556.1267605633802,2757.1408450704225
1778,8,0.9926488573524959,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",5088,922.3157894736842,2766.2236842105262
1779,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",4831,1682.1466666666668,2766.56
1780,8,0.992880182384035,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",1975,871.9677419354839,2767.9032258064517
1781,5,0.9999712686109532,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",6601,2162.2906976744184,2763.906976744186
1782,4,0.9000500869212296,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",2292,4841.857142857143,2803.785714285714
1783,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",2823,3632.311111111111,2804.6444444444446
1784,8,0.9946557957159795,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",2971,713.1428571428571,2777.75
1785,7,0.9957849962621861,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2651,182.75862068965517,2797.4827586206898
1786,7,0.9970607744523848,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1761,220.80769230769232,2789.1923076923076
1787,7,0.9966637574956436,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4606,1434.4444444444443,2778.84126984127
1788,35,0.9137454969906418,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",9603,4741.363636363636,2779.5227272727275
1789,7,0.9983847106833668,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",946,2102.3571428571427,2805.9285714285716
1790,42,0.9645208474062767,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",2241,6353.825,2801.325
1791,34,0.7474374184601957,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",19083,85.4375,2425.9375
1792,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",2943,1856.44578313253,2797.397590361446
1793,34,0.7524876160616775,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2095,110.48333333333333,2809.8166666666666
1794,7,0.9915670350758174,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",786,478.8333333333333,2813.5
1795,25,1.0,Unknown,Unknown,,Unknown,0.0,,limegreen,"[64, 236, 83]",1921,2070.8133333333335,2797.68
1796,7,0.9896148920778027,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",854,2361.6,2812.3
1797,42,0.9621706225269755,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",4406,5685.733333333334,2811.4555555555557
1798,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",1364,1271.8909090909092,2801.3636363636365
1799,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",1736,1592.3506493506493,2808.6753246753246
1800,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",1963,1917.7941176470588,2807.1617647058824
1801,7,0.9984333785254361,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1009,1072.5,2797.125
1802,7,0.9959348888083308,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1181,1391.2413793103449,2807.206896551724
1803,34,0.746769515955296,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",911,6411.74,2806.96
1804,7,0.9980082924428199,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",935,1755.55,2811.85
1805,7,0.992307471507956,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1614,1802.2203389830509,2803.4406779661017
1806,13,0.9994748244233856,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1295,2999.559523809524,2809.0833333333335
1807,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1035,3050.4805194805194,2810.948051948052
1808,7,0.9923969141161563,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",663,430.3809523809524,2829.714285714286
1809,7,0.9986070943762017,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",830,1012.9354838709677,2837.7419354838707
1810,7,0.9910618264665116,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",722,461.3888888888889,2827.277777777778
1811,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1832,2971.2391304347825,2830.3260869565215
1812,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",768,3014.326923076923,2829.8653846153848
1813,42,0.992416054997216,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",7159,6260.261904761905,2865.7698412698414
1814,7,0.992725528729048,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",840,511.9130434782609,2831.9565217391305
1815,7,0.9901730006392055,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",814,606.1612903225806,2839.6774193548385
1816,7,0.9944835251278704,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",601,5845.875,2829.625
1817,7,0.9905880552236519,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",588,5873.714285714285,2830.4285714285716
1818,48,0.7505717914034438,Unknown,Unknown,,Unknown,0.0,,gainsboro,"[222, 222, 222]",1613,71.9,2746.0
1819,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1852,975.5,2848.7428571428572
1820,7,0.9972119918792258,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1813,1742.4777777777779,2832.588888888889
1821,7,0.9981545962333258,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",702,2200.304347826087,2833.391304347826
1822,7,0.9912371538938886,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2110,560.8157894736842,2834.2105263157896
1823,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",1029,1836.7659574468084,2836.0851063829787
1824,4,0.9734733443752195,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",2053,1160.3859649122808,2844.245614035088
1825,1,0.9946269620199838,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1578,3229.6428571428573,2845.3571428571427
1826,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1982,3179.1964285714284,2833.625
1827,13,0.9966951677903753,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1304,3072.5416666666665,2828.2916666666665
1828,8,0.9983999910730497,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",3702,850.1166666666667,2853.7833333333333
1829,8,0.9991498570628394,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",4929,944.4864864864865,2867.1216216216217
1830,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",2108,3118.372549019608,2836.8823529411766
1831,35,1.0,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",15921,4693.266666666666,2882.233333333333
1832,30,0.9971673121778203,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",3749,5800.921052631579,2864.1710526315787
1833,7,0.9910618264665116,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3382,195.5487804878049,2841.3414634146343
1834,2,0.9971295878133286,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",4388,1640.61,2861.91
1835,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",1877,2622.714285714286,2857.4285714285716
1836,8,0.9926781609082964,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",5173,746.3733333333333,2848.4666666666667
1837,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",3044,1554.1038961038962,2842.2077922077924
1838,7,0.9937733902422908,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5534,2451.543209876543,2846.098765432099
1839,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",4810,2699.7,2860.36
1840,35,1.0,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",20286,4441.46875,2855.71875
1841,25,1.0,Unknown,Unknown,,Unknown,0.0,,limegreen,"[64, 236, 83]",3950,2049.043010752688,2862.2580645161293
1842,13,0.9995053970683097,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1267,3041.340425531915,2847.3829787234044
1843,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",2849,817.3789473684211,2862.9894736842107
1844,7,0.9931466795814873,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",7498,2301.3552631578946,2859.2236842105262
1845,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1114,2998.573529411765,2856.529411764706
1846,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",8579,2143.0561797752807,2910.7977528089887
1847,13,0.9723423255949182,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",5769,6067.903846153846,2846.096153846154
1848,7,0.9909011681531149,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5260,651.469696969697,2856.878787878788
1849,7,0.9936863601758086,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",8094,1102.6103896103896,2869.051948051948
1850,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",4997,2923.779527559055,2856.047244094488
1851,7,0.9893101307068384,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",7240,5955.666666666667,2834.8888888888887
1852,7,0.9972119918792258,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",838,993.08,2868.4
1853,23,0.9996455998981005,Unknown,Unknown,,Unknown,0.0,,palegoldenrod,"[240, 231, 164]",4000,3187.94,2872.34
1854,34,0.8195163850738848,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4391,131.328125,2839.9375
1855,42,0.9499705406348785,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",7982,6337.578125,2849.234375
1856,6,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[157, 200, 32]",15334,2823.9733333333334,2881.4933333333333
1857,41,0.7774878724689431,Unknown,Unknown,,Unknown,0.0,,gainsboro,"[218, 224, 218]",1179,1513.9411764705883,2879.823529411765
1858,12,0.9516514307423614,Unknown,Unknown,,Unknown,0.0,,wheat,"[229, 204, 160]",7960,4900.777777777777,2846.685185185185
1859,42,0.9981235202004473,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",20044,5006.5,2856.96875
1860,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",12819,3663.531914893617,2884.468085106383
1861,1,0.9945879989467555,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",953,3109.8260869565215,2894.413043478261
1862,8,0.9969088757701835,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",1273,783.1578947368421,2901.5789473684213
1863,7,0.9940677737180417,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1927,2384.5576923076924,2897.5
1864,20,0.9991003866038726,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",23464,289.4583333333333,2918.8333333333335
1865,34,0.7475386289211545,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1349,122.0,2893.0
1866,5,0.9856597354440851,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",20394,3308.0,2973.7586206896553
1867,20,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",3563,178.72222222222223,2898.8518518518517
1868,5,0.9987399546050773,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",7551,1583.440366972477,2897.6422018348626
1869,42,0.9847248041388272,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",3011,6313.3,2893.1
1870,13,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",1425,888.9756097560976,2888.243902439024
1871,7,0.9926295320325977,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5706,733.9066666666666,2899.9466666666667
1872,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1544,980.6545454545454,2891.2909090909093
1873,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",18928,3626.3870967741937,2876.3225806451615
1874,5,0.9665934235461009,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",12695,5729.342857142857,2878.885714285714
1875,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",20578,3423.1111111111113,2948.5555555555557
1876,20,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",15388,458.7741935483871,2874.467741935484
1877,2,0.9963296209482191,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",2070,813.1343283582089,2906.7462686567164
1878,23,0.999691125245443,Unknown,Unknown,,Unknown,0.0,,palegoldenrod,"[240, 231, 164]",5739,3081.375,2903.078125
1879,4,0.9940778873426427,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",10449,4865.4,2862.4333333333334
1880,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",8969,2088.64,2882.912
1881,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",22318,2494.6046511627906,2904.0581395348836
1882,42,0.9831357679665649,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",19101,5451.076923076923,2834.769230769231
1883,7,0.9925478399698943,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",8307,6058.641509433963,2915.7924528301887
1884,42,0.9682131654806674,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",4700,6140.1509433962265,2880.301886792453
1885,34,0.7475386289211545,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1491,122.0,2913.0
1886,42,0.9837115331836498,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",2575,6310.545454545455,2914.4545454545455
1887,7,0.9923424542752476,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3762,670.0519480519481,2953.805194805195
1888,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",42108,4177.608695652174,2924.217391304348
1889,42,0.9801023908186282,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",16392,5122.081081081081,2888.5405405405404
1890,35,0.9810328781071824,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",27988,4582.631578947368,2939.2105263157896
1891,7,0.9904041629795872,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10914,5829.711538461538,2911.0576923076924
1892,42,0.9717429033515592,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",9179,6221.333333333333,2916.52
1893,34,0.8984676020274437,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1392,150.13333333333333,2934.4666666666667
1894,20,0.9946228250158284,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",9248,464.6909090909091,2962.7636363636366
1895,42,0.9542374470039177,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",28925,5563.75,2948.826923076923
1896,23,0.9995300452411922,Unknown,Unknown,,Unknown,0.0,,palegoldenrod,"[240, 231, 164]",3389,3131.109756097561,2939.5243902439024
1897,34,0.8470161896152317,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4376,6354.851851851852,2944.962962962963
1898,42,0.9797552472680441,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",23348,5262.517241379311,2927.2413793103447
1899,7,0.9945425181740037,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1756,781.5641025641025,2946.230769230769
1900,7,0.9894906313984855,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10738,5977.971428571429,2992.657142857143
1901,57,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[236, 224, 188]",34691,3866.866666666667,2893.0666666666666
1902,30,1.0,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",4197,5794.080808080808,2951.89898989899
1903,25,1.0,Unknown,Unknown,,Unknown,0.0,,limegreen,"[64, 236, 83]",3239,2025.1097560975609,2943.0
1904,6,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[157, 200, 32]",6090,2825.6355140186915,2959.308411214953
1905,34,0.809380221332863,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1759,160.55555555555554,2953.4444444444443
1906,7,0.9936380626326106,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",12487,1009.9873417721519,2929.1392405063293
1907,30,0.9413958028554629,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",5101,5049.752808988764,2958.2022471910113
1908,7,0.9934146796852205,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2413,6124.78313253012,2955.397590361446
1909,34,0.9527223317999911,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2695,374.5769230769231,2948.5384615384614
1910,7,0.9926295320325977,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1847,815.0930232558139,2939.046511627907
1911,1,0.9924927726525934,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1299,3036.511111111111,2959.777777777778
1912,42,0.9215036592941581,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",6281,5478.62,2956.5
1913,2,0.8679974847218997,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",2568,3269.775,3005.9
1914,7,0.9894743579873512,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6432,5870.5,2985.3888888888887
1915,2,0.9353528330861961,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",23999,3178.362068965517,2978.0
1916,7,0.9964076734253076,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",895,5742.333333333333,2951.74358974359
1917,1,0.9959899131350131,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1307,3090.85,2969.95
1918,23,0.9991725688371863,Unknown,Unknown,,Unknown,0.0,,palegoldenrod,"[240, 231, 164]",22962,2939.75,2924.6
1919,6,0.9972583197006492,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[157, 200, 32]",3831,323.61224489795916,2991.4489795918366
1920,7,0.9937081206818205,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",13002,905.6285714285714,2969.2714285714287
1921,12,0.9523519415253118,Unknown,Unknown,,Unknown,0.0,,wheat,"[229, 204, 160]",5336,4837.5,3003.0555555555557
1922,34,0.8138509798630016,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1624,144.71428571428572,2970.285714285714
1923,20,0.9800777607691703,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",3367,195.46938775510205,2953.6938775510203
1924,4,0.9811234994509003,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",74123,1860.94,2940.84
1925,4,0.992055194066557,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",82861,1373.3148148148148,2922.3888888888887
1926,35,1.0,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",11683,4723.15625,2978.53125
1927,42,0.9227311494649987,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",5744,5128.076923076923,2973.4175824175823
1928,34,0.7444986894702227,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1521,6381.8,2977.8
1929,2,0.989375448971742,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",3456,1579.5151515151515,3001.717171717172
1930,42,0.9840954518288645,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",8398,5373.735632183908,2979.137931034483
1931,12,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[229, 204, 160]",11769,5007.373134328358,3031.910447761194
1932,42,0.9365593548956423,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",3034,5261.207547169812,2999.9056603773583
1933,34,0.8255461262431465,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1620,127.0,2993.5
1934,42,0.9456520393732951,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",1000,5502.78431372549,2991.529411764706
1935,12,1.0,Unknown,Unknown,,Unknown,0.0,,wheat,"[229, 204, 160]",8280,4895.237288135593,3015.64406779661
1936,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1589,6377.333333333333,3001.1666666666665
1937,7,0.990920385057656,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4044,831.311475409836,3007.6721311475408
1938,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",9867,1167.72,2921.48
1939,25,1.0,Unknown,Unknown,,Unknown,0.0,,limegreen,"[64, 236, 83]",3321,1979.698795180723,3005.0843373493976
1940,4,1.0,Unknown,Unknown,,Unknown,0.0,,greenyellow,"[213, 242, 64]",14821,1642.0,2915.3606557377047
1941,51,0.9338759228099955,Unknown,Unknown,,Unknown,0.0,,whitesmoke,"[249, 246, 246]",1048,360.55405405405406,3005.891891891892
1942,23,0.9383852282937986,Unknown,Unknown,,Unknown,0.0,,palegoldenrod,"[240, 231, 164]",8399,3074.492307692308,3005.076923076923
1943,20,1.0,Unknown,Unknown,,Unknown,0.0,,yellowgreen,"[161, 221, 40]",20139,583.7377049180328,2942.27868852459
1944,34,0.8498756569893349,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1512,149.8,3013.3
1945,2,0.9439314834761333,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",717,5127.0,3019.4193548387098
1946,42,0.9320355710380159,Unknown,Unknown,,Unknown,0.0,,indianred,"[226, 89, 88]",6228,5189.241379310345,3014.8793103448274
1947,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",719,5870.9,3021.9
